substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,effective_reagents,effective_reagents_covalent,ligand,effective_ligand,PRODUCT,isolated_yield,couplingpartner_class,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,2_steps,scheme_table,review,Mechanism,reaction_condition,
CC1=CC=C(C#C)C=C1,CC1=C(I)C=CC=C1,CN(C=O)C,24h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,CC1=CC=CC=C1C#CC2=CC=C(C)C=C2,96,Toluene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
C#CC1=CC=CC=C1,IC1=CC(C)=CC(C)=C1,CN(C=O)C,14h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,CC1=CC(C)=CC(C#CC2=CC=CC=C2)=C1,94,Toluene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
CC1=CC=C(C#C)C=C1,IC1=CC(C)=CC(C)=C1,CN(C=O)C,20h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,CC1=CC(C#CC2=CC=C(C)C=C2)=CC(C)=C1,99,Toluene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
C#CC1=CC=CC=C1,IC1=CC=CC=C1OC,CN(C=O)C,14h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,COC1=CC=CC=C1C#CC2=CC=CC=C2,92,Anisole,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
CC1=CC=C(C#C)C=C1,IC1=CC=CC=C1OC,CN(C=O)C,20h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,CC(C=C1)=CC=C1C#CC2=CC=CC=C2OC,80,Anisole,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
C#CC1=CC=CC=C1,IC1=CC=CC2=C1C=CC=C2,CN(C=O)C,14h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,C12=C(C=CC=C2)C=CC=C1C#CC3=CC=CC=C3,86,naphthalene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
CC1=CC=C(C#C)C=C1,IC1=CC=CC2=C1C=CC=C2,CN(C=O)C,20h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,CC(C=C1)=CC=C1C#CC2=CC=CC3=C2C=CC=C3,99,naphthalene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
C#CC1=CC=CC=C1,IC1=CC=C(C(F)(F)F)C=C1,CN(C=O)C,8h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,FC(C1=CC=C(C#CC2=CC=CC=C2)C=C1)(F)F,85,(trifluoromethyl)benzene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
CC1=CC=C(C#C)C=C1,IC1=CC=C(C(F)(F)F)C=C1,CN(C=O)C,13h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,CC(C=C1)=CC=C1C#CC2=CC=C(C(F)(F)F)C=C2,81,(trifluoromethyl)benzene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
C#CC1=CC=CC=C1,CC1=CC=C(Br)C=C1,CN(C=O)C,24h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,51,Toluene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
CC1=CC=C(C#C)C=C1,CC1=CC=C(Br)C=C1,CN(C=O)C,48h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,CC(C=C2)=CC=C2C#CC1=CC=C(C)C=C1,42,Toluene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
C#CC1=CC=CC=C1,BrC1=CC=CC=C1,CN(C=O)C,48h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],,,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,35,Benzene,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1,0.2,0.2,3,,table 3,article,sonogashira,,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CNCC(O)=O,,COC(C=C1)=CC=C1OC2=CC=CC=C2,37,Aryl Halide,https://doi.org/10.1021/ol0350947,optimization,4,6,0.08,0.3,8,,Table 1,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,OC(C1CCCN1)=O,,COC(C=C1)=CC=C1OC2=CC=CC=C2,35,Aryl Halide,https://doi.org/10.1021/ol0350947,optimization,4,6,0.08,0.3,8,,Table 1,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC(C=C1)=CC=C1OC2=CC=CC=C2,85,Aryl Halide,https://doi.org/10.1021/ol0350947,optimization,4,6,0.08,0.3,8,,Table 1,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,[Cu]Br,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC(C=C1)=CC=C1OC2=CC=CC=C2,83,Aryl Halide,https://doi.org/10.1021/ol0350947,optimization,4,6,0.08,0.3,8,,Table 1,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,[Cu]Cl,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC(C=C1)=CC=C1OC2=CC=CC=C2,71,Aryl Halide,https://doi.org/10.1021/ol0350947,optimization,4,6,0.08,0.3,8,,Table 1,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,O=C(O[Cu]OC(C)=O)C,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC(C=C1)=CC=C1OC2=CC=CC=C2,73,Aryl Halide,https://doi.org/10.1021/ol0350947,optimization,4,6,0.08,0.3,8,,Table 1,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,O=S(=O)=[Cu](=O)=O,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC(C=C1)=CC=C1OC2=CC=CC=C2,80,Aryl Halide,https://doi.org/10.1021/ol0350947,optimization,4,6,0.08,0.3,8,,Table 1,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,Cl[Cu]Cl.O,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC(C=C1)=CC=C1OC2=CC=CC=C2,74,Aryl Halide,https://doi.org/10.1021/ol0350947,optimization,4,6,0.08,0.3,8,,Table 1,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,16 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,C1(OC2=CC=CC=C2)=CC=CC=C1,86,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC(C)=CC=C1,IC1=CC=CC=C1,C1COCCO1,18 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC(OC2=CC=CC=C2)=CC=C1,93,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=C(C)C=C1,C1COCCO1,19 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC=C(OC2=CC=CC=C2)C=C1,91,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC=CC=C1,CC1=CC(I)=CC(C)=C1,C1COCCO1,16 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC(OC2=CC=CC=C2)=CC(C)=C1,95,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC(C)=CC=C1,IC1=CC=C(C=C1)OC,C1COCCO1,18 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC(OC2=CC=C(OC)C=C2)=CC=C1,89,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC(C)=CC=C1,IC1=CC=C(C=C1)NCC2=CC=CC=C2,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC(OC2=CC=C(NCC3=CC=CC=C3)C=C2)=CC=C1,73,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC=C(C(C)(C)C)C=C1,IC1=CC=C(C=C1)OC,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC(C(C=C1)=CC=C1OC2=CC=C(OC)C=C2)(C)C,82,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC=C(C(C)(C)C)C=C1,IC1=CC=CC(F)=C1,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,FC1=CC(OC2=CC=C(C(C)(C)C)C=C2)=CC=C1,83,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=CC([N+]([O-])=O)=C1,C1COCCO1,16 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,O=C(C(C=C1)=CC=C1OC2=CC=C(C=CC=C3)C3=C2)C,96,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC=C2C(C=CC=C2)=C1,IC1=CC=C(C=C1)C(C)=O,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC(C(C=C1)=CC=C1OC2=CC=C(C=CC=C3)C3=C2)=O,78,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=C(C)C=C(C)C=C1,IC1=CC=C(C=C1)C#N,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC(C)=CC=C1OC2=CC=C(C#N)C=C2,94,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=C(OC)C=CC=C1,IC1=CC=C(C=C1)C,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC=C(OC2=CC=CC=C2)C=C1OC,71,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=C(OC)C=CC=C1,IC1=CC=C(C=C1)C,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC=C(OC2=CC=CC=C2)C=C1OC,74,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 2,article,Ullmann,N2,
OC1=C(OC)C=CC=C1,CC1=CC(I)=CC(C)=C1,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC(C)=CC(OC2=CC=CC=C2OC)=C1,82,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=CC=C1OC,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC1=CC=CC=C1OC2=CC=CC=C2,56,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 2,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=CC=C1OC,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC1=CC=CC=C1OC2=CC=CC=C2,80,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,4,4,8,,Table 2,article,Ullmann,N2,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,4 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,C1(OC2=CC=CC=C2)=CC=CC=C1,96,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.08,0.3,8,,Table 2,article,Ullmann,N2,
OC1=CC(C)=CC=C1,BrC1=CC=C(C=C1)C2=CC=CC=C2,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC(OC2=CC=C(C3=CC=CC=C3)C=C2)=CC=C1,90,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=CC=CC=C1,BrC1=CC=C(C=C1)C,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC=C(OC2=CC=CC=C2)C=C1,94,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=CC=C2C(C=CC=C2)=C1,BrC(C=C1)=CC=C1OC,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC(C=C1)=CC=C1OC2=CC(C=CC=C3)=C3C=C2,83,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=CC=C(C=C1)Cl,BrC(C=C1)=CC=C1OC,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,ClC1=CC=C(OC2=CC=C(OC)C=C2)C=C1,75,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=CC=C(C(C)(C)C)C=C1,BrC1=CC=C(C=C1)[N+]([O-])=O,C1COCCO1,20 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC(C(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2)(C)C,97,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=CC=C(C=C1)OC,BrC1=CC=CC(C(O)=O)=C1,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC(C=C1)=CC=C1OC2=CC=CC(C(O)=O)=C2,89,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=CC(C)=CC=C1,BrC1=CC=C(C=C1)Cl,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,ClC(C=C1)=CC=C1OC2=CC=CC(C)=C2,90,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=C(OC)C=CC=C1,BrC1=CC=CC=C1,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,COC1=CC=CC=C1OC2=CC=CC=C2,83,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=C(C)C=C(C)C=C1,BrC1=CC=C(C=C1)C,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC(C=C1)=CC=C1OC2=CC=C(C)C=C2C,79,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=CC=C(C=C1)OC,BrC1=CC=CC=C1C,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC=CC=C1OC2=CC=C(OC)C=C2,59,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=CC=C(C=C1)OC,BrC1=CC=CC=C1C,C1COCCO1,24 h,105,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC=CC=C1OC2=CC=C(OC)C=C2,75,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=C(OC)C=CC=C1,BrC1=CC=CC=C1C,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC=C(OC2=CC=CC=C2)C=C1OC,33,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
OC1=C(OC)C=CC=C1,BrC1=CC=CC=C1C,C1COCCO1,24 h,105,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],,,CN(C)CC(O)=O.Cl,,CC1=CC=C(OC2=CC=CC=C2)C=C1OC,64,Aryl Halide,https://doi.org/10.1021/ol0350947,scope,4,6,0.4,1.2,8,,Table 3,article,Ullmann,N2,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe]Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,, ,,COC1=CC=C(C=C1)C2=CC=CC=C2,4,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Br[Fe]Br,C[Si](C)(C)N([Li])[Si](C)(C)C,,, ,,COC1=CC=C(C=C1)C2=CC=CC=C2,9,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,, ,,COC1=CC=C(C=C1)C2=CC=CC=C2,16,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,C1(C2=NC=CC=C2)=CC=CC=N1,,COC1=CC=C(C=C1)C2=CC=CC=C2,18,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,CN(C)CCN(C)C,,COC1=CC=C(C=C1)C2=CC=CC=C2,8,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,NCCN,,COC1=CC=C(C=C1)C2=CC=CC=C2,14,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,OC(C1CCCN1)=O,,COC1=CC=C(C=C1)C2=CC=CC=C2,21,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,COCCOC,,COC1=CC=C(C=C1)C2=CC=CC=C2,6,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,66,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,75,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,66,,DOI: 10.1002/anie.200906870,Scope,,1,0.2,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,79,,DOI: 10.1002/anie.200906870,Scope,,1,0.15,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,66,,DOI: 10.1002/anie.200906870,Scope,,1,0.1,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,CC(C)(NCCNC(C)(C)C)C,,COC1=CC=C(C=C1)C2=CC=CC=C2,76,,DOI: 10.1002/anie.200906870,Scope,,1,0.15,,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,[Li]OC(C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,0,,DOI: 10.1002/anie.200906870,Scope,,1,0.15,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,[Na]OC(C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,0,,DOI: 10.1002/anie.200906870,Scope,,1,0.15,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,[K]OC(C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,61,,DOI: 10.1002/anie.200906870,Scope,,1,0.15,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,,C[Si](C)(C)N([Li])[Si](C)(C)C,,, ,,COC1=CC=C(C=C1)C2=CC=CC=C2,0,,DOI: 10.1002/anie.200906870,Scope,,1,,,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,,C[Si](C)(C)N([Li])[Si](C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,0,,DOI: 10.1002/anie.200906870,Scope,,1,,0.3,3,,table1,article,,Ar,
C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,,,CNCCNC,,COC1=CC=C(C=C1)C2=CC=CC=C2,81,,DOI: 10.1002/anie.200906870,Scope,,1,0.15,0.3,2,,table2,article,,Ar,
