,substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,ligand,PRODUCT,isolated_yield,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,scheme_table,review,Mechanism,substrate_class,coupling_partner_class,reaction_condition,Unnamed: 23
310,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],50,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.15,0.3,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
311,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CCO,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],23,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
312,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC1=CC=CC=C1,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],0,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
313,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CCO,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
314,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[O-]P([O-])([O-])=O.[K+].[K+].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],39,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
316,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],C(=O)([O-])[O-].[Na+].[Na+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],1,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
317,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],[OH-].[Na+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],46,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
319,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],CC(C)(C)[O-].[K+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],63,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
320,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],CC(C)(C)[O-].[Na+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],58,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
321,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],80,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 2,article,ullmann,phenol,nitrobenzene,N2,
322,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],67,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.05,0.1,2.0,Table 3,article,ullmann,phenol,nitrobenzene,N2,
323,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],78,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 3,article,ullmann,phenol,nitrobenzene,N2,
324,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],80,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.1,0.2,2.0,Table 3,article,ullmann,phenol,nitrobenzene,N2,
325,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],95,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.15,0.3,2.0,Table 3,article,ullmann,phenol,nitrobenzene,N2,
326,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],96,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.15,0.3,2.0,Table 3,article,ullmann,phenol,nitrobenzene,N2,
328,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],77,https://doi.org/10.1007/s00706-018-2324-6,optimization,1.2,1.0,0.15,0.3,2.0,Table 3,article,ullmann,phenol,nitrobenzene,N2,
329,OC1=CC=CC=C1,BrC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],42,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 4,article,ullmann,phenol,nitrobenzene,N2,
331,OC1=CC=C(OC)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,COC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,60,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 4,article,ullmann,methoxyphenol,nitrobenzene,N2,
333,OC1=CC=C(C)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,CC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,81,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 4,article,ullmann,cresol,nitrobenzene,N2,
334,OC1=CC=C(Cl)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,ClC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,90,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 4,article,ullmann,phenol,nitrobenzene,N2,
336,OC1=CC=C(C=CC=C2)C2=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,O=[N+](C1=CC=C(OC2=CC=C(C=CC=C3)C3=C2)C=C1)[O-],24,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 4,article,ullmann,naphthol,nitrobenzene,N2,
338,OC1=CC=C(OC)C=C1,CC1=C(I)C=CC([N+]([O-])=O)=C1,CC#N,24h,110,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,CC1=C(OC2=CC=C(OC)C=C2)C=CC([N+]([O-])=O)=C1,17,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 4,article,ullmann,methoxyphenol,nitrobenzene,N2,
341,OC1=CC=C(OC)C=C1,IC1=CC=C(C#N)C=C1,CC#N,24h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,N#CC1=CC=C(OC2=CC=C(OC)C=C2)C=C1,55,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 5,article,ullmann,methoxyphenol,benzonitrile,N2,
342,OC1=CC=C(C)C=C1,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,CC(C=C1)=CC=C1OC2=CC=C(C#N)C=C2,45,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 5,article,ullmann,cresol,benzonitrile,N2,
343,CC1=CC=CC=C1O,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,CC1=CC=CC=C1OC2=CC=C(C#N)C=C2,43,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 5,article,ullmann,CbenzeneO,benzonitrile,N2,
344,OC1=CC=CC=C1,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,N#CC1=CC=C(OC2=CC=CC=C2)C=C1,36,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 5,article,ullmann,phenol,benzonitrile,N2,
345,OC1=CC=C(Cl)C=C1,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,ClC(C=C1)=CC=C1OC2=CC=C(C#N)C=C2,35,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 5,article,ullmann,phenol,benzonitrile,N2,
346,OC1=CC=C(Cl)C=C1,IC1=CC=C(C#N)C=C1,CC#N,48h,135,O=C(O[Co]OC(C)=O)C .[O].[O].[O].[O],O=C([O-])[O-].[Cs+].[Cs+],CC(C(N)C(O)=O)C,ClC1=CC=CC=C1OC2=CC=C(C#N)C=C2,31,https://doi.org/10.1007/s00706-018-2324-6,scope,1.2,1.0,0.15,0.3,2.0,Table 5,article,ullmann,phenol,benzonitrile,N2,
347,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,84,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
348,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,67,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 1,Research_Article,ullmann,phenol,acetophenone,,
349,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],NCCN,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,62,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 1,Research_Article,ullmann,phenol,acetophenone,,
350,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,49,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 1,Research_Article,ullmann,phenol,acetophenone,,
351,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,1,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 1,Research_Article,ullmann,phenol,acetophenone,,
352,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],N[C@H]1[C@H](N)CCCC1,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,45,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 1,Research_Article,ullmann,phenol,acetophenone,,
353,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],C1(C2=NC=CC=C2)=CC=CC=N1,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,1,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 1,Research_Article,ullmann,phenol,acetophenone,,
354,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,120,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[K+].[K+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,33,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 1,Research_Article,ullmann,phenol,acetophenone,,
355,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],NCCN,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,65,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 1,Research_Article,ullmann,phenol,acetophenone,,
356,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,[O-]P([O-])([O-])=O.[K+].[K+].[K+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,45,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
357,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,[OH-].[Na+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,49,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
358,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,[OH-].[K+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,62,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
359,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,CCN(CC)CC,CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,0,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
360,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,120,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,36,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
361,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,100,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,1,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
362,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,24h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,65,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
363,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,41,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.05,0.1,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
364,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,82,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.15,0.3,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
365,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,48,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.1,2.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
366,OC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,83,https://doi.org/10.1016/j.jcat.2017.02.010,optimization,1.0,1.2,0.1,0.2,3.0,Table 2,Research_Article,ullmann,phenol,acetophenone,,
368,OC1=CC=CC=C1,BrC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,31,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,phenol,acetophenone,,
369,OC1=CC=C(C)C=C1,IC1=CC=C(C(C)=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=C(C)C1=CC=C(OC2=CC=C(C)C=C2)C=C1,76,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,cresol,acetophenone,,
370,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],89,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,phenol,nitrobenzene,,
371,OC1=CC=C(OC)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,COC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,91,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,methoxyphenol,nitrobenzene,,
372,OC1=CC=C(C)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,CC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,90,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,cresol,nitrobenzene,,
373,OC1=CC=C(Cl)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,ClC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,92,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,phenol,nitrobenzene,,
374,OC1=CC=C(C=CC=C2)C2=C1,IC1=CC=C([N+]([O-])=O)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,O=[N+](C1=CC=C(OC2=CC=C(C=CC=C3)C3=C2)C=C1)[O-],84,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,naphthol,nitrobenzene,,
375,OC1=CC=CC=C1,IC1=CC=CC=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,C1(OC2=CC=CC=C2)=CC=CC=C1,82,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,phenol,benzene,,
376,OC1=CC=CC=C1,IC1=CC=C(C)C=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,CC1=CC=C(OC2=CC=CC=C2)C=C1,56,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,phenol,toluene,,
377,OC1=CC=C(OC)C=C1,IC1=CC=CC=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,COC(C=C1)=CC=C1OC2=CC=CC=C2,74,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,methoxyphenol,benzene,,
379,OC1=CC=CC=C1,CC1=C(I)C=CC=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,CC1=C(OC2=CC=CC=C2)C=CC=C1,49,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,phenol,toluene,,
380,CC1=CC=CC=C1O,IC1=CC=CC=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,CC1=C(OC2=CC=CC=C2)C=CC=C1,78,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,CbenzeneO,benzene,,
383,OC1=CC=CC=C1,CC1=CC(I)=CC=C1,O,36h,130,Cl[Fe](Cl)Cl.O.O.O.O.O.O,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,CC1=CC(OC2=CC=CC=C2)=CC=C1,75,https://doi.org/10.1016/j.jcat.2017.02.010,scope,1.0,1.2,0.1,0.2,2.0,Table 4,Research_Article,ullmann,phenol,toluene,,
389,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,48h,130,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,OC(C1CCCN1)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],45,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,nitrobenzene,N2,
391,OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,24h,110,Cl[Mn]Cl.O.O.O.O,[OH-].[K+]  ,O=C(C1=NC=CC=C1)O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],72,https://doi.org/10.1002/slct.201901031,optimization,1.0,1.5,0.1,0.2,2.0,Scheme 2,article,ullmann,phenol,nitrobenzene,N2,
