substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,effective_reagents,effective_reagents_covalent,ligand,effective_ligand,PRODUCT,isolated_yield,couplingpartner_class,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,2_steps,scheme_table,review,Mechanism,reaction_condition,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,O=C(CN(CC(O)=O)CC(O)=O)O,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,9,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,O=C(CN(CC(O)=O)CC(O)=O)O,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,1,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,CNCCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,10,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,CNCCCNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,53,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,OC1=C(N=CC=C2)C2=CC=C1,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,37,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,OC1=C(N=CC=C2)C2=CC=C1,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,41,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,CN(CCN(C)C)C,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,10,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,CN(CCN(C)C)C,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,22,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,NCCNCCN,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,28,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,NCCNCCN,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,95,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,NCCN,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,12,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,NCCN,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,25,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,O=C(O)CNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,13,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,O=C(O)CNC,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,15,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,O=C([C@H]1NCCC1)O,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,18,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.02,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=[C]OO[Cs].[Cs],,,O=C([C@H]1NCCC1)O,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,12,aryl iodide,doi.org/10.1002/chem.201300480,scope,2,3,0.005,0.06,4,,table 2,article,Sonogashira-Hagihara Type Cross coupling,GC,
C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,94,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,O=[N+]([O-])C1=CC=C(C#CC2=CC=CC=C2)C=C1,75,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,IC1=CC=C(C#N)C=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,[C-]#[N+]C1=CC=C(C#CC2=CC=CC=C2)C=C1,88,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,IC1=CC=C(F)C=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,FC1=CC=C(C#CC2=CC=CC=C2)C=C1,85,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,COC1=CC=C(C#CC2=CC=CC=C2)C=C1,86,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,IC1=CC=C(C(F)(F)F)C=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,FC(F)(F)C1=CC=C(C#CC2=CC=CC=C2)C=C1,93,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,IC1=CC=CC(C)=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,CC1=CC=CC(C#CC2=CC=CC=C2)=C1,86,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,IC1=C(C)C=CC=C1C,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,CC1=C(C#CC2=CC=CC=C2)C(C)=CC=C1,80,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,IC1=CC=CN=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,C1(C#CC2=CC=CC=C2)=CN=CC=C1,84,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,IC1=CC=CC=N1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,C1(C#CC2=CC=CC=C2)=NC=CC=C1,86,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=CC=C1,CC1=CSC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,C1(C#CC2=CC=CC=C2)=CSC=C1,54,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 3,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=C(C)C=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,CC1=CC=C(C=C1)C#CC2=CC=CC=C2,83,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 4,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=C(C)C=CC=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,CC1=C(C=CC=C1)C#CC2=CC=CC=C2,85,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 4,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=C(OC)C=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,COC1=CC=C(C=C1)C#CC2=CC=CC=C2,70,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 4,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=C(OC)C=CC=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,COC1=C(C=CC=C1)C#CC2=CC=CC=C2,63,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 4,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=C(F)C=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,FC1=CC=C(C=C1)C#CC2=CC=CC=C2,67,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 4,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=C(C#N)C=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,N#CC1=CC=C(C=C1)C#CC2=CC=CC=C2,24,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 4,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=NC=CC=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,C1(C#CC2=NC=CC=C2)=CC=CC=C1,44,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 4,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CN=CC=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,C1(C#CC2=CN=CC=C2)=CC=CC=C1,35,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.06,4,,table 4,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
C#CC1=CC=C(C#N)C=C1,IC1=CC=CC=C1,C1COCCO1,,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=[C]OO[Cs].[Cs],,,CN([H])CCN([H])C,,N#CC1=CC=C(C=C1)C#CC2=CC=CC=C2,50,aryl iodide,doi.org/10.1002/chem.201300480,optimisation,2,3,0.005,0.5,4,,table 4,article,Sonogashira-Hagihara Type Cross coupling,column chromatography,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,C1CCOC1,16 h,60,Cl[Co]Cl,C[O-].[K+],,,,,C1(C2=CC=CC=C2)=CC=CC=N1,38,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,C1CCOC1,16 h,60,Cl[Co]Cl,C[O-].[K+],,,C1=CC=NC(=C1)C2=CC=CC=N2,,C1(C2=CC=CC=C2)=CC=CC=N1,41,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,C1CCOC1,16 h,60,Cl[Co]Cl,C[O-].[K+],,,CC(P(CC1=CC=CC(CP(C(C)(C)C)C(C)(C)C)=N1)C(C)(C)C)(C)C,,C1(C2=CC=CC=C2)=CC=CC=N1,31,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,C1CCOC1,16 h,60,Cl[Co]Cl,C[O-].[K+],,,C/C(C1=CC=CC(/C(C)=N/C2=CC=CC=C2)=N1)=N\C3=CC=CC=C3,,C1(C2=CC=CC=C2)=CC=CC=N1,2,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,C1CCOC1,16 h,60,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,90,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,60,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,94,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,93,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.05,0.05,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,60,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,46,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,0.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,60,Cl[Co]Cl,CC(C)([O-])C.[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,7,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,60,Cl[Co]Cl,CC[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,92,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,60,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,0,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,60,Cl[Pd]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,12,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,60,Cl[Ni]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,8,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,60,Cl[Cu],C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,0,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC(CO1)(C)COB1(OC)C2=CC=CC=C2,CN(C)C=O,16 h,60,Cl[Fe]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,0,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,B(C1=CC=CC=C1)(O)O,CN(C)C=O,16 h,60,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,75,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,,Table 1,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC1(C)COB(OC)(C2=CC=C([H])C=C2)OC1,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,[H]C(C=C1)=CC=C1C2=CC=CC=N2,92,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,,Table 2,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC1(C)COB(OC)(C2=CC=C(OC)C=C2)OC1,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,COC(C=C1)=CC=C1C2=CC=CC=N2,84,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,,Table 2,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC1(C)COB(OC)(C2=CC=C(C(F)(F)F)C=C2)OC1,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,FC(C(C=C1)=CC=C1C2=CC=CC=N2)(F)F,90,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,,Table 2,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC1(C)COB(OC)(C2=CC=C(C#N)C=C2)OC1,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,N#CC(C=C1)=CC=C1C2=CC=CC=N2,63,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,,Table 2,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC1(C)COB(OC)(C2=C(C)C=CC=C2)OC1,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,CC(C=CC=C1)=C1C2=CC=CC=N2,78,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,,Table 2,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC1(C)COB(OC)(C2=CC=CC3=C2C=CC=C3)OC1,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC3=C2C=CC=C3)=CC=CC=N1,95,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,,Table 2,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC1(C)COB(OC)(C2=CC=CS2)OC1,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CS2)=CC=CC=N1,75,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,,Table 2,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC1(C)COB(OC)(C2=CC=CO2)OC1,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CO2)=CC=CC=N1,46,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,,Table 2,Research_Article,Suzuki,,
ClC1=CC=CC=N1,CC1(C)COB(OC)(C2=CC=CC=C2)OC1,CN(C)C=O,16 h,80,Cl[Co]Cl,C[O-].[K+],,,C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,,C1(C2=CC=CC=C2)=CC=CC=N1,91,dioxaborinane,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,,Table 3,Research_Article,Suzuki,,
