substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,ligand,PRODUCT,isolated_yield,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,scheme_table,review,Mechanism,substrate_class,coupling_partner_class,reaction_condition
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],CN(C)C(O)=O.Cl,C1(OC2=CC=CC=C2)=CC=CC=C1,72,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,85,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CC1=CC=CC=C1,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,17,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,CC(C)(C)[O-].[Na+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,0,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=P(OO[K])=O.[K][K],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,1,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,,O=C([O-])[O-].[Cs+].[Cs+],,C1(OC2=CC=CC=C2)=CC=CC=C1,11,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,0,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,C1(OC2=CC=CC=C2)=CC=CC=C1,1,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(OC2=CC=CC=C2)=CC=CC=C1,1,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,1,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,O.O.O.O.O.O.Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,43,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,C/C(=C/C(=O)C)/[O-].C/C(=C/C(=O)C)/[O-].C/C(=C/C(=O)C)/[O-].[Fe+3],O=C([O-])[O-].[Cs+].[Cs+],,C1(OC2=CC=CC=C2)=CC=CC=C1,35,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 1,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,85,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,phenol,benzene,
OC1=CC=C(C2=CC=CC=C2)C=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(C2=CC=CC=C2)=CC=C(OC3=CC=CC=C3)C=C1,95,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,benzene,benzene,
OC1=CN=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C12=CC=CC=C1C=C(OC3=CC=CC=C3)C=C2,92,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,pyridine,benzene,
OC1=CC=C(C)C(C)=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC1=CC=C(OC2=CC=CC=C2)C=C1C,92,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,alkyl phenol,benzene,
OC1=C(C)C=C(C)C=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC1=CC(C)=CC=C1OC2=CC=CC=C2,95,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,alkyl phenol,benzene,
OC1=CC=CC(C)=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,COC1=CC=CC(OC2=CC=CC=C2)=C1,99,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,cresol,benzene,
OC1=CC=C(C(C)(C)C)C=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC(C1=CC=C(OC2=CC=CC=C2)C=C1)(C)C,95,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,alkyl phenol,benzene,
OC1=CC(C(C)=O)=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,O=C(C)C1=CC=CC(OC2=CC=CC=C2)=C1,74,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,benzene,benzene,
OC1=CC=C(F)C=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,FC1=CC=C(OC2=CC=CC=C2)C=C1,84,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,phenol,benzene,
OC1=CC=C(Cl)C=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,ClC1=CC=C(OC2=CC=CC=C2)C=C1,87,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,phenol,benzene,
OC1=CC=C([N+]([O-])=O)C=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],0,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 2,article,ullmann,phenol,benzene,
OC1=CC=CC=C1,ClC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,0,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,pyridine,
OC1=CC=CC=C1,BrC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,69,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,benzene,
OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,85,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,benzene,
OC1=CC=CC=C1,ClC1=C(I)C=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,ClC1=CC=CC=C1OC2=CC=CC=C2,50,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,aryl halide,
OC1=CC=CC=C1,IC1=C(OC)C=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,COC1=CC=CC=C1OC2=CC=CC=C2,0,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,anisole,
OC1=CC=CC=C1,CC1=CC(I)=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC1=CC(OC2=CC=CC=C2)=CC=C1,90,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,toluene,
OC1=CC=CC=C1,IC1=CC(Cl)=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,ClC1=CC(OC2=CC=CC=C2)=CC=C1,87,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,aryl halide,
OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,COC(C=C1)=CC=C1OC2=CC=CC=C2,78,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,anisole,
OC1=CC=CC=C1,IC1=CC=C(F)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC1=CC=C(C#CC2=CC=C(N)C=C2)C=C1,78,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,aryl halide,
OC1=CC=CC=C1,FC(C=C1)=CC=C1OC2=CC=CC=C2,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,ClC(C=C1)=CC=C1OC2=CC=CC=C2,90,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,miscellaneous,
OC1=CC=CC=C1,IC1=CC=C(C)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC1=CC=C(OC2=CC=CC=C2)C=C1,87,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,toluene,
OC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],80,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,nitrobenzene,
OC1=CC=CC=C1,IC1=CC=C(C(OCC)=O)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC(C(C=C1)=CC=C1OC2=CC=C(OC)C=C2)(C)C,78,https://doi.org/10.1002/ange.200704018,optimization,1,1.5,0.1,0.2,2,Table 3,article,ullmann,Aryl halide,benzoate,
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,54,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCCC1,20,80,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,34,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,81,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CN(C=O)C,20,80,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CCCCO,20,80,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,34,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CS(C)=O,20,80,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,20,80,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,C1COCCO1,20,80,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,75,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,64,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC,[H-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,62,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC,CCN(CC)CC,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,14,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[K+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,75,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,[H-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,20,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,85,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,95,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,0,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,125,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,54,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,43,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,1.5,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,1,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,1,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,1,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table3,article,ullmann,benzenethiol,acetophenone,
SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=CC1=CC=C(SC2=CC=CC=C2)C=C1,95,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,BrC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=CC1=CC=C(SC2=CC=CC=C2)C=C1,58,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,ClC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=CC1=CC=C(SC2=CC=CC=C2)C=C1,33,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=CC=C1,IC1=CC=C(C#N)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,N#CC1=CC=C(C=C1)SC2=CC=CC=C2,97,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,benzonitrile,N2
SC1=CC=CC=C1,IC1=CC=C(C#N)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,N#CC1=CC=C(C=C1)SC2=CC=CC=C2,60,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,benzonitrile,N2
SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,61,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,anisole,N2
SC1=CC=C(OC)C=C1,IC1=CC=CC=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,COC(C=C1)=CC=C1SC2=CC=CC=C2,70,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,benzene,N2
SC1=CC=C(OC)C=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,CC(C1=CC=C(SC2=CC=C(OC)C=C2)C=C1)=O,86,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,acetophenone,N2
SC1=CC=C(OC)C=C1,IC1=CC=C([N+]([O-])=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,COC(C=C1)=CC=C1SC(C=C2)=CC=C2[N+]([O-])=O,70,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,nitrobenzene,N2
SC1=CC=C(OC)C=C1,IC1=CC=C(C#N)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,N#CC1=CC=C(C=C1)SC2=CC=C(C=C2)OC,86,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,benzonitrile,N2
SC1=CC=C(C)C=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,CC(C=C1)=CC=C1SC2=CC=C(C(C)=O)C=C2,53,doi.org/10.1039/C5RA03869C,optimization,2.2,2,0.08,0.16,2,table4,article,ullmann,benzenethiol,acetophenone,N2
